item1	CCL2_BacillusS	CCL2_BacteroidesV	CCL2_CandidaA	CCL2_CD3.CD28	CCL2_ClostridiumP	CCL2_PBS	CCL2_PseudomonasA	CCL2_StaphA	IL.1a_BacillusS	IL.1a_BacteroidesV	IL.1a_CandidaA	IL.1a_CD3.CD28	IL.1a_ClostridiumP	IL.1a_PBS	IL.1a_PseudomonasA	IL.1a_StaphA	IL.5_BacillusS	IL.5_BacteroidesV	IL.5_CandidaA	IL.5_CD3.CD28	IL.5_ClostridiumP	IL.5_PBS	IL.5_PseudomonasA	IL.5_StaphA	IFN.y_BacillusS	IFN.y_BacteroidesV	IFN.y_CandidaA	IFN.y_CD3.CD28	IFN.y_ClostridiumP	IFN.y_PBS	IFN.y_PseudomonasA	IFN.y_StaphA	TNF.a_BacillusS	TNF.a_BacteroidesV	TNF.a_CandidaA	TNF.a_CD3.CD28	TNF.a_ClostridiumP	TNF.a_PBS	TNF.a_PseudomonasA	TNF.a_StaphA	CXCL1_BacillusS	CXCL1_BacteroidesV	CXCL1_CandidaA	CXCL1_CD3.CD28	CXCL1_ClostridiumP	CXCL1_PBS	CXCL1_PseudomonasA	CXCL1_StaphA	IL.1b_BacillusS	IL.1b_BacteroidesV	IL.1b_CandidaA	IL.1b_CD3.CD28	IL.1b_ClostridiumP	IL.1b_PBS	IL.1b_PseudomonasA	IL.1b_StaphA	IL.10_BacillusS	IL.10_BacteroidesV	IL.10_CandidaA	IL.10_CD3.CD28	IL.10_ClostridiumP	IL.10_PBS	IL.10_PseudomonasA	IL.10_StaphA	CCL3_BacillusS	CCL3_BacteroidesV	CCL3_CandidaA	CCL3_CD3.CD28	CCL3_ClostridiumP	CCL3_PBS	CCL3_PseudomonasA	CCL3_StaphA	CCL4_BacillusS	CCL4_BacteroidesV	CCL4_CandidaA	CCL4_CD3.CD28	CCL4_ClostridiumP	CCL4_PBS	CCL4_PseudomonasA	CCL4_StaphA	IL.17_BacillusS	IL.17_BacteroidesV	IL.17_CandidaA	IL.17_CD3.CD28	IL.17_ClostridiumP	IL.17_PBS	IL.17_PseudomonasA	IL.17_StaphA	IL.6_BacillusS	IL.6_BacteroidesV	IL.6_CandidaA	IL.6_CD3.CD28	IL.6_ClostridiumP	IL.6_PBS	IL.6_PseudomonasA	IL.6_StaphA	IL.13_BacillusS	IL.13_BacteroidesV	IL.13_CandidaA	IL.13_CD3.CD28	IL.13_ClostridiumP	IL.13_PBS	IL.13_PseudomonasA	IL.13_StaphA
IL.6_PseudomonasA	0.5334	0.7356	0.5908	0.6948	0.1408	0.1222	0.8216	0.6836	0.7322	0.6494	0.5594	0.8372	0.5558	0.8932	0.1282	0.781	0.0498	0.0118	0.3404	0.2878	0.0292	0.8924	0.014	0.4846	0.0784	0.072	0.0116	0.6008	0.6512	0.9388	0.065	0.002	0.1708	0.4056	0.0108	0.8218	0.0432	0.7098	0.2766	0.3698	0.6478	0.681	0.5964	0.7712	0.3836	0.7992	0.6818	0.6998	0.8164	0.7996	0.7694	0.8318	0.7918	0.998	0.7954	0.8404	0.733	0.4804	0.8498	0.7614	0.732	0.9408	0.6644	0.8	0.0114	0.0088	0.0112	0.7598	0.0114	0.0112	0.045	0.4868	0.0128	0.0116	0.012	0.5086	0.0114	0.0654	0.0112	0.0156	0.0394	0.1524	0.1078	0.1864	0.0114	0.9882	0.02	0.0104	0.4538	0.0424	0.715	0.6842	0.6182	0.811	0.0114	0.6554	0.766	0.7764	0.5576	0.7586	0.7348	0.8774	0.8166	0.8098
IL.6_StaphA	0.2718	0.1892	0.2914	0.1912	0.3734	0.4516	0.1616	0.2396	0.2002	0.2644	0.334	0.1846	0.2564	0.2078	0.3744	0.177	0.5084	0.6338	0.4286	0.3754	0.5294	0.235	0.5752	0.2988	0.599	0.611	0.7508	0.2992	0.2782	0.2516	0.5512	0.694	0.3652	0.305	0.6794	0.1936	0.472	0.2444	0.3284	0.3254	0.2478	0.2292	0.241	0.173	0.3188	0.1976	0.2304	0.241	0.2512	0.242	0.349	0.1972	0.235	0.2366	0.1996	0.1932	0.2622	0.3342	0.293	0.217	0.2844	0.233	0.2472	0.1894	0.6942	0.5738	0.7336	0.242	0.6862	0.7322	0.529	0.4182	0.6818	0.643	0.6862	0.2964	0.7032	0.5352	0.6668	0.5474	0.5778	0.46	0.4458	0.4188	0.7428	0.2686	0.6438	0.6492	0.2972	0.6842	0.281	0.2298	0.2512	0.2366	0.6854	0.2914	0.2182	0.2186	0.3526	0.2118	0.2274	0.2032	0.1898	0.2112
IL.13_BacillusS	0.2602	0.1098	0.246	0.0922	0.4496	0.5374	0.0756	0.1938	0.092	0.1868	0.3104	0.0664	0.2002	0.0904	0.446	0.0646	0.6164	0.7312	0.4674	0.411	0.6412	0.1326	0.6796	0.2478	0.7016	0.706	0.8428	0.2506	0.2308	0.15	0.6464	0.7932	0.4292	0.3062	0.774	0.0882	0.5878	0.1676	0.3582	0.3498	0.206	0.181	0.2086	0.0896	0.3376	0.124	0.1812	0.1958	0.128	0.1234	0.2714	0.0748	0.1176	0.125	0.0708	0.0646	0.1648	0.3052	0.195	0.0924	0.189	0.1164	0.135	0.0574	0.7898	0.679	0.8198	0.1422	0.7838	0.8176	0.6258	0.4076	0.7776	0.7388	0.7818	0.2542	0.7882	0.639	0.7598	0.6602	0.6818	0.5422	0.539	0.4832	0.83	0.1682	0.7404	0.7474	0.2702	0.78	0.1878	0.141	0.1544	0.1274	0.7722	0.233	0.1058	0.105	0.3302	0.0812	0.1108	0.095	0.0624	0.0902
IL.13_BacteroidesV	0.2658	0.1054	0.25	0.0982	0.4594	0.5456	0.073	0.1964	0.094	0.1934	0.318	0.0582	0.2122	0.0854	0.4606	0.0576	0.6244	0.7352	0.476	0.4294	0.6452	0.1292	0.684	0.261	0.7116	0.7192	0.8514	0.2598	0.232	0.1458	0.6586	0.802	0.4428	0.3168	0.779	0.0868	0.5962	0.1666	0.374	0.3512	0.205	0.1804	0.2146	0.0894	0.3474	0.1272	0.1794	0.1944	0.1276	0.12	0.2724	0.0676	0.115	0.118	0.0646	0.0598	0.1616	0.325	0.19	0.0902	0.1856	0.1098	0.1442	0.055	0.7902	0.6844	0.8284	0.144	0.7878	0.8228	0.6346	0.4056	0.7766	0.7406	0.7846	0.265	0.792	0.6398	0.763	0.6642	0.6904	0.5562	0.5576	0.5008	0.8432	0.1596	0.7476	0.7504	0.2782	0.7926	0.1934	0.1464	0.1568	0.1264	0.7772	0.2304	0.1036	0.1058	0.3356	0.0862	0.1108	0.0894	0.0542	0.0848
IL.13_CandidaA	0.3478	0.3104	0.3642	0.2996	0.3856	0.4286	0.3026	0.3442	0.2946	0.347	0.3918	0.3184	0.3266	0.3328	0.383	0.2896	0.4564	0.524	0.443	0.3858	0.4632	0.354	0.482	0.3282	0.5226	0.5182	0.6182	0.369	0.3588	0.3606	0.4774	0.5644	0.3754	0.3528	0.5524	0.3166	0.435	0.333	0.356	0.3704	0.348	0.3374	0.3374	0.3052	0.3728	0.3242	0.34	0.3522	0.3626	0.3512	0.439	0.325	0.3458	0.364	0.3048	0.3196	0.3564	0.3704	0.405	0.324	0.372	0.3652	0.3164	0.3012	0.5642	0.4774	0.5998	0.3424	0.562	0.5978	0.4608	0.4432	0.5586	0.5228	0.573	0.3432	0.5732	0.4704	0.5396	0.4682	0.4862	0.44	0.4204	0.4096	0.6138	0.3818	0.5282	0.5268	0.3424	0.5668	0.371	0.3288	0.3146	0.3446	0.5596	0.36	0.3234	0.3282	0.4038	0.3114	0.3182	0.3332	0.3096	0.3278
IL.13_CD3.CD28	0.2294	0.0814	0.2204	0.0568	0.4208	0.524	0.0534	0.1706	0.0594	0.1568	0.2924	0.0506	0.1622	0.0854	0.4366	0.0346	0.6058	0.7266	0.4604	0.3874	0.6312	0.1254	0.6724	0.223	0.6896	0.698	0.8304	0.2388	0.208	0.1408	0.6402	0.7848	0.4126	0.2762	0.7672	0.0744	0.5692	0.1498	0.3296	0.3178	0.1842	0.1586	0.1818	0.066	0.3128	0.1128	0.156	0.1758	0.1172	0.1088	0.272	0.0548	0.105	0.1204	0.052	0.0528	0.1452	0.2944	0.1896	0.0678	0.1764	0.1136	0.1004	0.0372	0.7788	0.6706	0.81	0.1288	0.772	0.8102	0.6158	0.4052	0.766	0.7366	0.7704	0.2248	0.7772	0.6272	0.7542	0.6464	0.6734	0.5356	0.534	0.473	0.8198	0.1616	0.7348	0.7406	0.2374	0.7704	0.1706	0.105	0.116	0.1244	0.766	0.2146	0.0838	0.081	0.3136	0.057	0.084	0.0854	0.0408	0.0742
IL.13_ClostridiumP	0.2462	0.103	0.2358	0.0812	0.4108	0.5018	0.077	0.1928	0.0872	0.174	0.2934	0.0702	0.1824	0.1026	0.4108	0.0598	0.5772	0.705	0.445	0.3772	0.6066	0.1484	0.6422	0.226	0.6636	0.6688	0.811	0.2478	0.229	0.1646	0.6108	0.7608	0.3878	0.277	0.7444	0.0934	0.5488	0.169	0.3194	0.3112	0.2068	0.177	0.2002	0.0928	0.319	0.1354	0.1794	0.1956	0.1436	0.1322	0.2864	0.0788	0.1272	0.1414	0.0762	0.0738	0.1656	0.2878	0.2128	0.0914	0.1964	0.1356	0.1242	0.0584	0.758	0.6408	0.7906	0.1492	0.7506	0.7874	0.5906	0.4058	0.7454	0.7092	0.7572	0.2266	0.7626	0.5992	0.7292	0.6212	0.6452	0.5146	0.5108	0.4534	0.7986	0.184	0.7052	0.7122	0.2404	0.7486	0.194	0.1308	0.1312	0.1406	0.7448	0.231	0.1032	0.103	0.3168	0.0758	0.1008	0.106	0.061	0.0928
IL.13_PBS	0.2726	0.1018	0.2458	0.1084	0.5326	0.6276	0.0582	0.1784	0.1028	0.1916	0.3142	0.0486	0.2334	0.0594	0.551	0.065	0.7038	0.8258	0.5136	0.4752	0.7338	0.0914	0.7804	0.3006	0.8152	0.8098	0.9526	0.2634	0.2222	0.1028	0.7446	0.9246	0.5196	0.3554	0.8768	0.0708	0.6814	0.161	0.427	0.3888	0.1956	0.1684	0.2072	0.0824	0.375	0.099	0.1672	0.173	0.1004	0.0982	0.227	0.0534	0.0958	0.0722	0.0682	0.0492	0.1534	0.3532	0.1496	0.0938	0.1674	0.0576	0.1526	0.06	0.9096	0.7756	0.9752	0.136	0.903	0.982	0.733	0.4226	0.8934	0.8388	0.8976	0.288	0.9142	0.7298	0.8666	0.7546	0.7722	0.6272	0.6306	0.5742	0.9922	0.1128	0.8374	0.8542	0.318	0.9036	0.177	0.1544	0.1806	0.101	0.885	0.2148	0.0962	0.0942	0.3388	0.0916	0.1114	0.0626	0.0494	0.0714
IL.13_PseudomonasA	0.2354	0.0642	0.2072	0.0534	0.482	0.5762	0.031	0.1514	0.0506	0.1442	0.2878	0.0238	0.1714	0.047	0.492	0.0248	0.6612	0.7776	0.4926	0.431	0.6852	0.0864	0.727	0.2406	0.7498	0.7578	0.9078	0.2296	0.1908	0.1046	0.6948	0.8456	0.4698	0.2972	0.8204	0.0458	0.6326	0.132	0.3714	0.3428	0.1702	0.1364	0.177	0.046	0.3338	0.0796	0.1352	0.1558	0.0812	0.0732	0.2282	0.0258	0.0648	0.0722	0.032	0.0222	0.1172	0.3074	0.1462	0.0478	0.149	0.0624	0.0964	0.0214	0.8332	0.7276	0.8736	0.107	0.8314	0.8746	0.6778	0.4024	0.8184	0.7888	0.8278	0.235	0.8394	0.6796	0.8092	0.707	0.7256	0.585	0.5862	0.5278	0.8894	0.1206	0.7876	0.7962	0.2594	0.8272	0.1424	0.0992	0.1172	0.0828	0.8206	0.1922	0.0608	0.0574	0.3084	0.0442	0.0666	0.048	0.0204	0.041
IL.13_StaphA	0.272	0.096	0.2448	0.0906	0.4956	0.5862	0.0572	0.1842	0.0872	0.182	0.3204	0.047	0.216	0.0684	0.5048	0.053	0.66	0.7764	0.4984	0.4546	0.6886	0.103	0.7244	0.2826	0.7474	0.7534	0.9102	0.2634	0.2212	0.1204	0.6928	0.8392	0.4776	0.332	0.8154	0.0746	0.6318	0.1602	0.3964	0.3622	0.2024	0.1764	0.2134	0.0778	0.3588	0.1076	0.1732	0.1844	0.1012	0.0958	0.2516	0.0488	0.0974	0.0922	0.0592	0.047	0.144	0.341	0.1658	0.0826	0.173	0.0822	0.1422	0.0484	0.8268	0.7226	0.8706	0.1372	0.825	0.8732	0.6762	0.4162	0.8124	0.7824	0.8218	0.2736	0.831	0.682	0.8032	0.7044	0.7238	0.5894	0.5908	0.5348	0.8928	0.1318	0.7824	0.7926	0.2964	0.8296	0.1748	0.1388	0.1692	0.1076	0.8142	0.2192	0.0916	0.0858	0.334	0.0778	0.1052	0.0682	0.0454	0.0686
