mouse id	RFID	Genotype	Environment	Weight gain-	Wedge cage	Gender	Pregnant	Diarrhea	Tissue	Flow-date	RANTES	MIP 3a	KC	TNF a	MCP 1	IP 10	MIP 1a	MIP 1b	IL 1a	IL 6	CCL2 B. subtilis	CCL2 B. vulgatus	CCL2 C. albicans	CCL2 aCD3-CD28	CCL2 C. perfringens	CCL2 PBS	CCL2 P. aeruginosa	CCL2 S. aureus	IL-1a B. subtilis	IL-1a B. vulgatus	IL-1a C. albicans	IL-1a aCD3-CD28	IL-1a C. perfringens	IL-1a PBS	IL-1a P. aeruginosa	IL-1a S. aureus	IL-5 B. subtilis	IL-5 B. vulgatus	IL-5 C. albicans	IL-5 aCD3-CD28	IL-5 C. perfringens	IL-5 PBS	IL-5 P. aeruginosa	IL-5 S. aureus	IFN-y B. subtilis	IFN-y B. vulgatus	IFN-y C. albicans	IFN-y aCD3-CD28	IFN-y C. perfringens	IFN-y PBS	IFN-y P. aeruginosa	IFN-y S. aureus	TNF-a B. subtilis	TNF-a B. vulgatus	TNF-a C. albicans	TNF-a aCD3-CD28	TNF-a C. perfringens	TNF-a PBS	TNF-a P. aeruginosa	TNF-a S. aureus	CXCL1 B. subtilis	CXCL1 B. vulgatus	CXCL1 C. albicans	CXCL1 aCD3-CD28	CXCL1 C. perfringens	CXCL1 PBS	CXCL1 P. aeruginosa	CXCL1 S. aureus	IL-1b B. subtilis	IL-1b B. vulgatus	IL-1b C. albicans	IL-1b aCD3-CD28	IL-1b C. perfringens	IL-1b PBS	IL-1b P. aeruginosa	IL-1b S. aureus	IL-10 B. subtilis	IL-10 B. vulgatus	IL-10 C. albicans	IL-10 aCD3-CD28	IL-10 C. perfringens	IL-10 PBS	IL-10 P. aeruginosa	IL-10 S. aureus	CCL3 B. subtilis	CCL3 B. vulgatus	CCL3 C. albicans	CCL3 aCD3-CD28	CCL3 C. perfringens	CCL3 PBS	CCL3 P. aeruginosa	CCL3 S. aureus	CCL4 B. subtilis	CCL4 B. vulgatus	CCL4 C. albicans	CCL4 aCD3-CD28	CCL4 C. perfringens	CCL4 PBS	CCL4 P. aeruginosa	CCL4 S. aureus	IL-17 B. subtilis	IL-17 B. vulgatus	IL-17 C. albicans	IL-17 aCD3-CD28	IL-17 C. perfringens	IL-17 PBS	IL-17 P. aeruginosa	IL-17 S. aureus	IL-6 B. subtilis	IL-6 B. vulgatus	IL-6 C. albicans	IL-6 aCD3-CD28	IL-6 C. perfringens	IL-6 PBS	IL-6 P. aeruginosa	IL-6 S. aureus	IL-13 B. subtilis	IL-13 B. vulgatus	IL-13 C. albicans	IL-13 aCD3-CD28	IL-13 C. perfringens	IL-13 PBS	IL-13 P. aeruginosa	IL-13 S. aureus	Blood Total T cells	Blood Total B cells	Blood CD4 T cells	Blood CD8 T cells	Blood CD4 T cells CD44lo CD62Lhi	Blood CD4 T cells CD44hi CD62Lhi	Blood CD4 T cells CD44hi CD62Llo	Blood CD4 T cells CD44lo CD62Llo	Blood CD8 T cells CD44lo CD62Lhi	Blood CD8 T cells CD44hi CD62Lhi	Blood CD8 T cells CD44hi CD62Llo	Blood CD8 T cells CD44lo CD62Llo	Blood Total myeloid CD11b CD11c	Blood CD4 T cells CD25+	Blood Total immune cells CD45+	MLN Total T cells	MLN Total B cells	MLN CD4 T cells	MLN CD8 T cells	MLN CD4 T cells CD44lo CD62Lhi	MLN CD4 T cells CD44hi CD62Lhi	MLN CD4 T cells CD44hi CD62Llo	MLN CD4 T cells CD44lo CD62Llo	MLN CD8 T cells CD44lo CD62Lhi	MLN CD8 T cells CD44hi CD62Lhi	MLN CD8 T cells CD44hi CD62Llo	MLN CD8 T cells CD44lo CD62Llo	MLN Total myeloid CD11b CD11c	MLN CD4 T cells CD25+	MLN Total immune cells CD45+	MLN Eosinphils	MLN Neutrophils	MLN Ly6C Monocyte	MLN CD11c MHCII	MLN CD103 CD11c MHCII DC	MLN CD103neg CD11c MHCII DC
515055	E4 NOD2 515055 PBMC lymph.fcs	NOD2	wild	-23.25581395	7	M	N	N	blood	4-Aug	57.3577349828883	190.405926393011	236.827880987623	6.80340075784515	0	108.378823197376	3.08157859345252	14.8991447851788	6.55867017788967	0	9.588886807	8.799150419	7.082144082	6.601579291	10.3511103	3.464699998	8.557424455	8.499456194	2.952113991	3.492001787	3.704657108	2.171760518	4.011135606	2.16132108	3.294096497	3.205555766	8.593966908	8.696470705	7.391197742	47.77438944	6.505957032	3.524516639	6.067249097	5.365454494	27.33199203	100.6828238	20.56126558	2219.815825	14.49576223	5.458602282	1492.620788	19.99752719	11.94941063	23.19201964	4.315323295	87.49656004	17.26542743	3.095483632	30.88568091	24.59724658	52.13346826	69.03313873	19.47686464	8.689659345	30.80945035	9.483164838	66.00633673	38.39707425	12.77319118	7.084730939	9.491663794	10.20970769	22.3129969	7.284172634	10.42768522	9.374451285	134.6685719	240.7617325	45.16036873	153.6394922	245.4877527	88.31310725	125.7966251	1	224.0331571	303.865341	22.14880559	432.9662958	80.70906388	7.740020977	405.0935048	244.2141678	78.94737234	81.85741452	40.17623691	239.4021611	48.12484601	32.85577871	97.66773171	68.10241925	9.762732734	10.28109447	8.679062319	184.2007298	13.94586172	4.313825409	8.024951463	6.596068647	112.7529691	198.4520474	57.89832367	87.71906438	138.0987398	61.10553926	177.9539978	73.97842462	6.859610325	10.16657658	7.341432809	7.27074158	6.302305213	7.864907881	7.27074158	6.367928494	10.6	32.6	5.45	4.59	42.5	2.52	18.4	36.5	56.8	18.2	6.16	18.8	53.6	0.54	7.47	64.2	27.7	33.2	27.9	9.63	1.95	21.8	66.7	5.52	0.47	7.07	86.9	2.76	5.37	92.7	0.14	0.075	3.76	0.9	0.21	0.45
515250	E5 NOD2 515250 PBMC lymph.fcs	NOD2	wild	9.195402299	3	F	N	N	blood	4-Aug	38.4464237124157	31.1253803329911	145.371856697578	0	27.3029175602165	221.793182774935	18.331825713333	26.7123782515449	26.2988619249163	0	9.685923319	1	11.05072154	9.055680996	4.642925634	1.730454563	8.065347645	1.220408698	3.453645869	4.146973824	3.783291402	0	2.937597177	1.609882827	1.216513076	2.859628212	2.762420257	4.185077516	6.076483216	24.9478153	2.062905176	1.537309608	2.634461827	3.513031612	1.19821294	10.53730428	11.48164405	559.8413325	6.056386191	0	16.9330002	0	4.973422761	16.87311819	3.255589649	112.0467488	8.502362056	1.762234351	7.335634181	5.809350225	33.68427076	46.04585417	20.06060715	1	43.88111526	2.440107082	30.85262863	27.76227978	3.708217102	5.834903574	7.377330108	7.61128377	4.83169807	2.009297638	14.9354152	2.102682915	1.593417372	97.89888978	72.3449712	1	1	1	43.34107026	1	21.96201705	113.5504348	8.60303501	418.0178922	19.82456193	2.162779127	110.5626638	42.20885123	0	65.64098917	0	6.95654005	35.46709596	0	48.80240492	0	7.965343314	6.32910951	10.59363515	58.2919503	1.635254071	0	11.49919052	5.208374628	20.33611258	161.4933866	85.36698052	46.27050135	77.47952493	1	131.9885789	20.25798135	2.215280209	1.86894521	4.691537373	1.048012053	2.400683329	1.769145149	4.23342779	0	15.7	51.1	9.83	5.26	52.6	2.82	12.7	31.9	48.2	21.1	7.02	23.7	29.2	0.28	0.66	65.5	24.4	40.7	22.2	33.4	3.1	20	43.4	20.8	1.26	7.41	70.6	3.57	5.44	87.6	0.27	0.013	0.33	1.34	0.25	0.73
515155	E11 AtgH 515155 PBMC lymph.fcs	AtgH	wild	10.89494163	8	M	N	N	blood	4-Aug	54.0199760415954	92.6518270674713	72.2711174425413	0	0	49.801424890639	0	19.2582925051051	63.1271166768633	0	9.715038681	10.52599603	9.288237867	7.747849141	11.50736226	5.099854689	12.77374729	9.778128514	4.383196879	5.09019456	4.553031828	2.907191124	5.17716772	2.76104788	4.348487173	4.036896692	8.758133028	12.39298522	10.44418383	7.16673386	11.93449689	5.145127038	9.042265058	11.2710296	23.28632331	24.60305787	22.7550881	15.96092939	36.02377196	7.103571468	47.46339652	21.49433662	5.859071721	4.75927046	4.639343597	3.912799162	5.210500869	2.694052156	7.271352824	4.458983189	63.18055785	79.65922067	29.13523304	20.60949684	48.03859613	10.46064196	156.5594891	40.61021874	13.37076735	13.82718173	13.96079348	9.638517077	17.34215601	9.340310348	21.33776789	15.69701032	120.5018202	151.8989161	172.2909497	87.38137023	138.2097632	112.2912065	177.0106904	195.5371018	84.60842425	43.76917476	15.17158603	15.493281	20.85924409	10.24821041	136.3399693	21.37384563	47.64560086	38.49075014	46.98532928	22.54516021	41.19942735	1.941294977	63.4027847	56.80861956	13.92024967	16.32659197	13.84988155	7.862732587	12.47565528	6.110483924	12.12915761	10.00632724	92.20926985	98.17491164	75.17378118	79.61525504	82.59997666	58.51107097	122.8461374	86.65436975	8.634823841	9.943856028	7.363774695	3.981528681	8.794237375	1.995348603	9.045290008	5.243489141	24.7	26.1	14.4	9.56	60	9.58	14.5	16	52.2	39.5	5.92	2.35	46	0.73	4.26	61.4	26.9	34.6	23.2	14.6	2.81	24.3	58.4	4.84	1.76	19.4	74	4.81	4.55	78.5	0.26	0.16	0.8	1.3	0.25	0.53
505048	E7 AtgW 505048 PBMC lymph.fcs	B6	wild	-4.867256637	8	M	N	N	blood	4-Aug	34.8863268001519	60.9765808031609	222.218061978308	0	28.5280297027791	30.413825537196	12.7913135396458	25.1617649160285	34.0477671453343	245.732204153701	9.792688933	8.243666735	9.744155974	8.983049369	9.045995545	6.78678491	10.64259703	9.870351847	3.160846	3.051469177	3.623454183	2.575797966	3.253477701	2.745441845	3.701523005	2.997270117	6.510674959	9.866488067	8.553059396	10.15963244	6.210872526	6.920291313	5.89264759	5.965967074	21.66735214	18.35967165	15.29725505	1004.390885	18.23308956	18.54107653	387.1808929	11.78368351	5.750393292	6.725141737	3.451246306	49.98927168	6.620460916	3.342579131	6.036741067	7.800775091	49.32645816	64.44063612	23.54472007	15.89316176	29.77688026	13.56745789	184.132955	31.31394893	10.57669894	15.99822867	13.63725395	10.70609399	10.16520789	8.58515621	11.33627105	10.03188907	120.7177183	168.2337347	132.7823379	157.8955069	127.1459019	111.1896068	296.9470645	65.2717551	107.6358268	157.06314	15.64558918	290.9692502	29.01111647	13.20781933	150.0566639	70.64941531	58.06313905	59.7716628	47.88532365	163.415109	38.77916918	15.06569881	62.58949345	37.47917755	12.34539574	11.25718233	10.86119652	67.15054509	8.325185534	12.12915761	6.846317715	17.58525574	106.3872302	191.6527821	58.25870157	102.3487532	78.14333134	61.785968	161.4188937	62.64388497	7.97387405	7.159307237	6.492166743	4.667366895	8.305542505	4.795408523	7.524142847	3.911620268	34.5	37.3	21	12	67.2	4.84	9.98	17.9	69.9	20.9	4.46	4.76	24.2	1.32	3.03	66.3	23	38.8	25	32.4	3.17	18.7	45.8	12.1	0.97	9.42	77.5	3.66	4.29	76.5	0.045	0.055	0.68	1.26	0.23	0.57
71-6	D7 AtgE PBMC 71-6 lymph.fcs	AtgE	lab	6.140350877	2538771	M	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.948026366	12.13850476	8.253311742	8.344969178	11.73561055	11.30820737	10.45798224	10.11797484	9.274258403	3.46590449	3.219009726	2.581346157	4.204002125	4.670765032	7.48792329	0	18.19496976	6.238791976	7.249449673	5.325570901	7.142459315	2.751956266	8.405224426	10.30434258	89.38460883	30.02721367	7.299835116	232.0656525	17.76584108	16.37480095	932.7068751	38.39949311	27.57769523	17.37741945	4.372982221	22.63776562	15.84071782	4.067092958	27.40552358	128.5173249	574.4439988	499.0355848	38.96724147	31.71871723	200.9299454	74.77190507	854.574489	595.8682429	1	13.45270715	11.70357274	8.522745068	11.05557478	10.0861712	21.37447523	6.726022816	640.7122303	204.1078613	175.867151	163.7480069	199.0572122	190.3905353	1	351.9170441	716.5157077	202.4495504	18.35797088	81.19680531	59.91115868	31.47499787	2044.982968	10001	682.1966229	51.37827603	32.05791922	62.21039356	43.49907254	67.45192889	0	129.4605761	0	10.28109447	8.852178079	20.10322017	10.21658385	9.890098982	12.36398065	0	198.8724814	148.5534485	76.22780374	76.44352316	97.41447728	1	1	626	0	8.075477525	11.00626301	5.130755114	10.9445165	4.223287	0	2.731986769	13.4	29.8	7.11	3.72	55.2	0	17.1	27.8	83.7	9.52	2.72	4.08	18.5	0.28	3.74	40.3	28.7	19	10.3	65.3	3.47	10.2	21	39.3	2.35	6.17	52.2	4.47	2.61	86.1	0.055	0.018	2.49	2.42	0.32	1.19
515157	C2 AtgW 515157 PBMC lymph.fcs	B6	wild	6.770833333	3	F	Y	N	blood	4-Aug	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.991722995	12.37136976	0	13.12729891	11.46850564	9.482174768	13.54816696	15.09062585	3.584625522	3.889503699	1.91372434	6.032908845	4.153478647	3.552116175	3.797502864	4.620191435	7.617679808	10.98640882	4.927895001	218.1297268	9.760443518	10.10616925	8.293554175	11.3864746	18.46843381	624.1028466	4.848985186	2666.657403	52.66071565	29.49001284	766.099154	180.7299765	5.598791652	8.885816935	2.262469499	140.2011352	11.76482484	3.976710711	9.062640111	19.49798423	35.7455881	86.757475	9.773950092	40.0060294	57.59196555	24.73132888	69.08125375	86.77365976	12.20403908	18.08405103	1.72642842	11.5272781	12.78338128	13.4219738	13.80663686	14.36232912	142.5456622	302.9820181	1	255.0124194	201.3489191	126.7912286	228.3914161	205.3618874	73.50858601	145.8343871	15.66870228	447.6675788	32.7594824	18.32903135	121.8523586	89.94059221	52.36277145	81.48651208	0	319.2880828	36.15303785	41.46489044	95.77788986	73.43326683	8.584597449	10.39870183	24.61143651	165.3356784	13.76684263	11.91401015	11.20896179	26.68523995	87.90424329	188.3536395	54.28162974	136.0720347	83.11974807	75.21534944	124.9941236	87.73967923	9.228265355	11.40411871	4.118811004	15.68803526	12.97253562	9.075763738	12.11609648	10.61292671	26.1	47.6	14.5	10.5	67.8	3.68	9.58	19	66.6	23.8	2.96	6.63	19.7	0.96	5.05	58.4	26.4	34.9	20.2	44.8	4.52	16.5	34.1	31.2	3.64	6.25	58.9	3.34	5.3	87.8	0.077	0.023	0.63	1.5	0.3	0.76
86-3	C8 AtgH PBMC 86-3 lymph.fcs	AtgH	lab	11.98156682	2538786	M	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.21025005	11.87641035	11.29849165	12.44896609	12.41986903	5.312062158	14.33504149	9.346406619	3.595483654	3.750199155	4.303990285	3.720340662	4.24816614	2.152201226	3.786448	3.3470003	7.234832354	8.701604664	9.042265058	10.76869757	7.906045805	4.16064425	6.572103488	5.59329041	13.0873892	30.82809273	20.18479751	558.4516867	17.35636725	8.044173137	22.30602081	151.460445	6.675943121	6.210519726	5.137357222	45.33764508	17.07182747	2.339071515	8.139127398	15.16194698	150.0146208	155.0285587	39.50866602	67.97514554	198.9128517	30.72313035	263.8921475	195.9272935	11.36137934	10.83571527	17.94288991	13.42709553	15.77487504	6.969321192	13.43733959	12.13817507	191.4367872	126.294207	180.8018536	218.8193278	220.0339656	121.3647768	152.6361367	270.8639988	58.33729872	87.8908285	11.58451707	129.873224	52.86346154	5.646246747	55.20235951	67.45435688	46.74485441	46.18296597	74.68642112	76.45641495	71.25838952	5.112697228	24.09169266	36.04920092	12.56893262	7.64283089	16.9362691	61.25477289	13.34734973	5.476259267	7.240821116	18.90711262	86.66493715	132.9231207	86.20817081	89.038904	87.89397646	36.8520455	89.47661603	66.60794587	10.46658488	6.254976619	15.12337191	12.18968485	17.21491702	5.438297965	7.122213435	13.8953262	10.1	33.1	4.7	3.02	50.9	0.3	15.2	33.6	79.6	9.26	5.56	5.56	23.8	0.42	12.7	39.1	31.1	20	9.92	58.3	5.11	14.1	22.5	31.5	2.64	9.85	56	5.21	3.05	88.4	0.037	0.043	0.71	2.58	0.41	1.3
86-8	C11 AtgH PBMC 86-8 lymph.fcs	AtgH	lab	4.608294931	2538786	M	N	N	blood	28-Jul	51.5444643939186	32.2735430534012	103.014647774644	0	12.8321399313003	109.604169476687	4.9740784611338	1.00000000000005	18.0646320865253	0	10.71061678	1	12.50715446	8.949162087	4.336095625	5.669782729	6.810563122	7.944990495	4.261280201	0	3.934173889	3.356097701	2.566098584	2.564713993	2.721383205	3.230984642	8.011208004	0	10.35269501	10.77412714	3.75709992	5.272545382	4.675660662	6.515393937	92.72010777	0	20.27867418	709.9803598	1.549112307	10.53730428	51.84791937	83.80147699	8.477752832	1	5.263942638	34.91463439	7.300269469	2.604272218	6.141543495	14.02071055	100.2467632	1	33.17251704	25.9036803	26.11184981	12.61263146	54.39168901	76.91561056	13.56032919	1	17.02909953	11.12065061	6.240812549	11.27102441	8.671708573	10.58167142	239.4342135	1	260.3916049	277.6495375	32.67249644	70.89164081	113.7556884	164.9876523	63.44825284	1	15.87714486	142.8068729	13.68575411	5.639662441	70.9942994	48.75840262	57.15659551	0	50.35073769	101.0639157	6.998826433	28.04176365	70.08148518	4.596283277	9.230046057	0	13.07595506	71.65360202	6.636702097	6.743781199	7.277538389	6.209517774	102.2453621	1	76.53755167	91.11776256	65.55241276	39.1537401	97.68581706	81.23003355	11.69803099	0	10.65916316	7.677449373	7.583924641	5.648677874	9.121491159	10.08589875	8.96	42.2	4.21	2.52	54.2	0.47	11.3	34	82.7	3.94	0	13.4	18.8	0.28	8.68	40.8	30	20.3	10.4	51.5	4.18	14.3	30.1	23.7	2.03	9.54	64.7	5.78	3.46	87.7	0.072	0.02	0.76	2.74	0.41	1.45
505149	C8 AtgH 505149 PBMC lymph.fcs	AtgH	wild	-3.29218107	7	M	N	N	blood	4-Aug	45.2849788928067	119.000528018173	141.805349124194	0	0	30.5374128391505	0	22.6842071228628	26.3902165148597	0	11.09444787	9.656809947	12.63804922	13.25313398	12.80281928	5.238117031	11.50736226	9.331863401	3.538213546	3.922990799	4.101532208	4.011135606	3.999881935	2.698806318	3.631236428	3.776980788	8.359490714	9.042265058	9.813428493	94.26481882	13.38453989	5.66991699	8.819914477	7.856108242	17.85533841	12.1965859	24.82497786	4193.695951	25.04759196	11.22748782	42.32224745	23.34561842	11.32180897	17.53396773	4.302036971	149.151678	15.78257291	2.673894622	19.46922851	23.246778	49.38863131	112.6826055	37.39522604	30.56500421	63.73858357	13.25444147	131.9825741	70.41323945	11.66828624	9.913614987	14.46544847	10.67123438	16.50799686	7.470731904	12.35619464	11.86000379	164.9224924	154.6406133	144.3228756	229.6943343	144.8682921	8.978158696	201.4692186	200.4456655	208.6145319	329.1569278	17.89157535	604.7185742	187.7449758	9.524605519	435.4827221	202.1108124	58.08239491	56.16952518	51.43744303	460.7878321	69.69420267	22.54516021	88.67316737	57.56201465	10.94484255	11.28131535	13.67756645	192.3260287	11.73047881	7.340629847	12.33301018	13.00677495	94.51646242	133.2938753	75.92935999	130.8034204	91.957654	38.86154296	112.6297388	80.69859564	12.67791478	6.37157731	10.63989665	10.00910208	10.61677933	4.352122314	8.24890466	9.403904927	9.91	17.9	5.87	3.39	57	4.58	18.8	19.6	54.6	32.6	8.37	4.41	68.8	0.52	1.7	66.4	19.1	37.8	22.2	37.9	4.55	16.3	41.2	24.6	3.85	10	61.6	4.33	4.82	81	0.27	0.18	0.57	1.68	0.28	0.96
505748	D7 AtgE 505748 PBMC lymph.fcs	AtgE	wild	31.57894737	3	F	N	N	blood	4-Aug	37.7508207679378	144.291651986091	424.466325876653	12.7717520501793	71.3183880151956	129.171423353653	15.5868592952637	24.6507654587422	10.5378274507128	267.533650210992	11.16732329	13.94430395	28.14119663	1.622737635	9.477324966	3.799259546	4.412482836	2.510931383	3.266998578	3.972594293	7.914275914	2.113271665	3.171259414	1.645181387	2.521920422	2.192692847	8.21765574	12.87243347	20.71759721	34.05203858	6.067249097	2.985724713	4.140321931	3.671186692	24.1413027	24.9868104	113.1799042	2412.095789	11.46662791	2.729451621	114.2835146	18.0348456	4.026228545	8.029925353	11.18928857	93.71293568	9.291347028	2.01991943	5.758145329	12.61860404	30.33529841	79.94992363	76.39959193	4.743016424	36.62080777	3.487247727	15.81997554	17.48995626	12.06729288	14.39841363	44.75097498	2.995671004	8.912946985	2.636957237	3.587529242	4.247242438	1	207.6817507	431.5963289	1	1	1	1	1	45.67861979	114.3417422	38.20537001	358.6635804	27.14243897	8.135546519	107.4885597	58.83763293	43.09334812	75.04857925	106.1552532	180.9605969	26.97780011	0	28.46655235	28.65755593	10.2341654	19.21152468	38.82006811	112.4271815	6.580853771	2.014728216	7.578867029	4.339836437	96.09157118	217.348333	114.4727761	98.73073123	51.58529558	1	139.5485383	37.85442524	6.295020264	11.98443942	22.65451134	6.426347964	6.164118674	1.480424056	2.959195774	1.518462434	22.3	47.7	12.4	8.66	60.9	4.32	15.1	19.7	55.2	32.3	4.09	8.37	26.9	1.03	3.32	60.3	28.6	33.4	23.3	24.3	2.19	19.4	54.1	15.7	1.59	12.2	70.5	4.05	4.24	83.3	0.11	0.026	0.46	1.46	0.27	0.8
61-1	C1 NOD2 PBMC 61-1 lymph.fcs	NOD2	lab	14.79289941	2517961	F	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.25477008	13.16118229	12.12394715	10.02571146	9.365798624	7.086916672	11.45879125	12.64289638	4.12747908	6.078656167	3.92458775	3.651495946	3.363685147	3.077954747	5.014038992	4.215437815	9.417885978	12.87243347	10.3634478	18.48119507	9.465124153	6.795654709	9.021518051	9.099385591	18.0168642	1073.082253	28.9560291	301.8573279	38.74928497	17.62300202	3453.157117	38.07388288	7.239242445	27.27969085	6.375595004	41.53129018	22.20465845	2.894661501	30.70630764	19.38837381	37.60419678	102.4645888	32.99740112	21.55927521	40.85229319	13.49770115	91.40417488	50.02645967	18.09450904	15.38582043	11.34631347	9.140768495	13.72961963	11.05557478	10.94556755	15.39100329	173.3155993	221.7636359	172.6114013	90.3248472	77.94831025	102.274685	120.5018202	135.7130289	68.28078092	293.5232394	23.43582338	222.4034197	34.9336922	11.35261227	255.6935568	67.18306895	48.32429493	67.67512907	81.23896407	152.8896091	43.94472624	45.41865512	73.88797452	54.04805773	8.385665998	8.964446733	12.05526906	33.8771938	11.31754326	13.36634102	7.345895857	9.924923566	98.17491164	185.1095267	78.24651264	99.3191376	64.34209634	61.30115264	140.0474711	79.22690445	9.3962628	14.33719295	6.999989555	7.189000777	9.465059829	4.973014644	9.377159679	10.11278672	10.4	35.2	5.56	2.09	29.7	0	33.3	37	75	3.85	5.77	15.4	16.2	0.36	1.22	31.3	37.3	15.5	6.43	58.7	3.56	16.1	21.6	56.3	2.52	3.73	37.4	4.85	2.6	91.2	0.025	0.00935	0.89	2.63	0.4	1.4
86-7	C10 AtgH PBMC 86-7 lymph.fcs	AtgH	lab	3.167420814	2538786	M	N	N	blood	28-Jul	23.0016513603575	63.2037750317564	143.353085999865	0	2.47031573247321	78.7183375701218	0	22.1212518771371	46.6769591564512	13.1342589636365	11.2644861	10.69118242	9.11380144	12.25495099	7.082144082	6.64427648	8.074980832	9.715038681	3.276022906	3.96618248	3.313713654	3.578425737	3.192120714	2.669272492	3.067645623	3.262489535	6.676460843	8.62468288	8.313826777	7.283590623	6.071865603	5.140751779	5.975152224	6.463543107	606.9074388	94.7145161	11.43662025	1097.032968	22.48136048	9.908065534	14.66132729	250.0758572	8.52041482	12.72707907	3.733745994	32.92245701	11.86220466	2.834700229	7.906298753	15.0041172	75.14242764	129.6435156	19.58030636	31.08311759	51.30505602	12.66952256	66.13426809	69.46624816	12.10272768	14.27472829	10.77087669	11.78932498	14.37779295	10.38800141	9.972724473	13.59109396	80.56373567	247.2885419	100.016908	253.2950928	194.5001971	59.98764065	195.2933355	168.5570662	101.3160753	192.9622144	11.62260427	118.3463242	39.58393776	6.478065342	74.11525741	74.83758628	66.65062441	53.89171491	46.62454173	86.33897339	43.47879954	17.47066254	38.34644015	50.44970205	7.41975495	12.28350309	7.981585444	40.17903363	9.39514642	6.394227569	6.012024609	7.776668603	93.16506084	129.5449424	73.99268933	86.45309284	79.50287601	26.23302656	70.9297912	87.53308443	16.33673578	8.972951493	6.109705888	6.697572212	7.018489756	5.31417812	6.120582249	8.426505356	9.54	23.3	4.59	3.16	56.9	0	8.56	34.5	85.5	6.02	2.01	6.43	42.7	0.35	6.12	39.6	26.2	19.4	8.31	50	4.1	12.9	33	31.9	1.94	5.79	60.4	6.7	3.69	87.2	0.057	0.087	0.85	3.89	0.44	2.35
515353	C4 AtgW 515353 PBMC lymph.fcs	B6	wild	75.32467532	3	F	Y	N	blood	4-Aug	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.40050304	15.36912362	9.254311276	12.74467309	8.963684613	9.569482347	14.3928777	9.215542865	3.342454685	3.378877136	3.754920793	4.024009476	2.759627896	3.208543903	3.587726741	3.143021232	8.136914214	9.42313157	5.837847674	99.17122075	6.076483216	8.466310682	10.89919475	7.01180174	18.4865844	471.0192647	10.10648558	6757.847427	17.76584108	20.42921051	106.6220534	76.7295179	7.128618445	11.76994782	9.108985377	185.4942929	11.12309646	7.540254408	12.16173865	13.3055641	67.35046682	101.4124227	86.59563026	79.54617928	81.38779242	47.80631476	181.4391004	70.71836297	11.50212159	8.83079339	10.16520789	9.218550988	8.806656345	14.54798937	11.74391682	10.38304253	143.1616517	171.9702715	105.415833	147.9239348	69.83877617	118.9875538	210.9924983	160.2061167	115.2679255	241.5971122	70.37117123	576.6587138	64.78141132	55.13132213	220.1125752	96.29333641	60.15414544	64.10066306	32.05791922	382.7567331	37.95440454	33.79820873	104.6309679	60.66965386	10.95082455	4.04445756	7.749838693	216.7121507	6.209517774	10.5285362	9.843724972	8.188265106	100.8178646	185.7475813	64.39627168	167.5967899	103.2107802	78.59289211	146.0110118	89.07888007	7.587662938	7.759865112	7.293055523	12.02315826	7.397303828	7.958834045	9.828788153	8.328209109	19.6	49.1	8.45	9.68	42.4	2.69	18.8	36.2	53.1	29.8	5.71	11.4	25.4	0.83	5.99	56.5	28.3	28.1	24	21.7	2.81	25.6	49.9	16.3	2.28	13.8	67.6	4.43	4.12	74.7	0.093	0.053	0.68	1.67	0.36	0.83
86-6	C9 AtgH PBMC 86-6 lymph.fcs	AtgH	lab	12.67605634	2538786	M	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.50250527	18.39244406	9.831518874	9.191315294	13.09341211	6.105517798	15.25872755	12.87064518	3.776980788	4.637029945	3.720340662	3.283549532	4.879921513	3.207049718	4.993331571	3.97580146	7.064945714	10.02077922	10.17033375	13.08810825	8.758133028	5.970559089	9.983479863	6.76698982	179.7584977	887.2700718	19.97883566	681.9593808	317.7726479	16.13287454	68.35035944	171.156813	7.797531311	18.7390742	5.403309064	42.83417106	19.36142907	2.99334601	11.64024383	22.96397949	84.10397078	252.4030868	28.53902429	33.87472485	84.86425062	15.79560216	148.4771364	64.61624002	12.24966223	15.84237872	14.7958465	18.15726177	16.8153425	7.228397148	18.46067257	15.83199229	185.7458945	260.6562966	215.1561028	296.5550464	315.2495726	124.9423198	235.1492639	228.2211994	82.22759313	260.6243807	19.78521676	133.1691145	59.85743859	7.725231571	140.1545695	93.27193853	33.17021336	96.68259864	52.38242621	96.2473649	80.77863661	25.26977671	88.62151082	73.5788559	8.673496311	14.98695434	14.01635962	69.72862374	14.20267018	7.183251266	14.73946689	9.099764023	106.3332793	173.5494588	36.49711149	103.0948682	103.6212854	47.59146694	109.1644712	77.59743249	10.16273384	15.25493499	10.29343825	8.000201793	8.72967916	6.937139373	14.54642103	9.98607075	10.7	23.3	4.84	3.26	35.6	0.38	9.61	54.4	63.7	6	7.57	22.7	41.1	0.26	6.32	36.3	32.9	17.9	8	46.9	3.4	14.3	35.4	39.9	3.38	5.55	51.1	5.45	3.1	88.8	0.092	0.055	0.85	2.44	0.34	1.34
